	Score1	Group	Score2	Species Score3	
5aabd59e88d4cdcc21be913055921727	0.84	NA	1	Alistipes_putredinis	1
3eb7dc10fe938fd2e3c0f8d46d50d3ea	0.67	AMBIGUOUS	0	AMBIGUOUS	0
b13c993a9684a93ab27a9d3fd6cae456	0.46	NA	0.65	Parabacteroides_distasonis	0.62
62eee4b36e3740fc473d0d8134ea6b8a	0.39	NA	1	Planctomyces_brasiliensis	0.45
2bbb8df4ba6e7c0157af609086443831	0.83	NA	1	AMBIGUOUS	0
7390c6e25f35f2d45bf4ae4646501e39	0.92	IV	1	Eubacterium_siraeum	1
afbdc33be4c6262fecb8cda7eb6e1a75	0.56	NA	0.69	Lutispora_thermophila	0.21
272e2e39c93959a2c336269caa172359	0.85	NA	1	AMBIGUOUS	0
e88fccf432a52f09df571ab2b12c2a68	0.53	NA	1	Parabacteroides_merdae	1
517f6c353023947dbc71d6f109dc1512	0.65	XIII	0.63	Peptoniphilus_asaccharolyticus	0.59
65924336c8af48d420247fc34b7d1be7	0.74	XVI	0.9	Clostridium_innocuum	0.9
06575e9cce8e07cc70261448b21d5e3b	0.79	NA	1	Veillonella_dispar	0.76
c2ff0d5903c94d7b2056764c0d3a9998	0.56	AMBIGUOUS	0	AMBIGUOUS	0
8c5e01e9e07aaaf77cd63ba86e5baa93	0.57	NA	0.7	Clostridium_saccharogumia	0.32
522eb9a1d432bdc74857141bab7d9efd	0.75	NA	1	Escherichia/Shigella_coli	0.71
04bd608cdf7477264bcb4694b341026a	0.69	XIVa	1	Ruminococcus_gnavus	1
f77049b8bded93e8d2363bb647e0503e	0.53	NA	1	Streptococcus_lutetiensis	0.1
c69ab89b459d9b70a9b259e045898b11	0.64	NA	1	Atopobium_parvulum	0.83
6d5ed281e7bc9321dadf78e487f43cde	0.66	NA	1	Prevotella_copri	1
0d4fef9939cb19d243839f29f8b46fc0	0.74	NA	1	Veillonella_parvula	0.63
088d9b9ab5fe96510fb29f13e8ea0cdb	0.65	NA	1	Streptococcus_macedonicus	0.44
18abbac1a7806d383e7fc647c5ffaf4d	0.62	NA	1	Lactobacillus_fermentum	0.8
d085b5478030ab2bc02819daf8ad3b8f	0.59	NA	1	Coprobacillus_cateniformis	0.45
c65e1fe31b77ae6f1a7c5ad962389dc1	0.74	NA	1	Bifidobacterium_breve	0.42
c75122ba41a9ad2ba043f21d88e1704c	0.67	XIVa	1	Ruminococcus_gnavus	1
cc2d6abbadb68bed35deafd40b687c73	0.54	IV	0.42	AMBIGUOUS	0
8860300c50637741c35fb9016b261831	0.75	NA	1	Escherichia/Shigella_coli	0.83
7cc097b8c2401e7ebeeab0a08f942931	0.75	NA	1	Streptococcus_alactolyticus	0.04
c68b599262002fe86b5790b4929e2dcc	0.63	NA	1	Escherichia/Shigella_coli	0.61
e8c772ce930de2700e0e965ee4614a40	0.75	NA	1	AMBIGUOUS	0
3ff639e3098e4d4ea7264cb6826f1101	0.48	NA	0.78	Catenibacterium_mitsuokai	0.2
22c19cf1e8e4abbfb46377206da617ff	0.69	XIVa	1	Ruminococcus_gnavus	1
1d693f91ea7a03bcf6cde410f2b04e76	0.63	NA	1	Collinsella_aerofaciens	1
9685522f34aa6e3cd59ced53aae1c156	0.34	XVI	0.38	Clostridium_innocuum	0.38
2f6544a9e51fe7afd4499ea1898ac024	0.68	IV	0.8	Faecalibacterium_prausnitzii	0.8
2b595044f72adb533ac3d220ff3175c0	0.62	NA	1	Prevotella_maculosa	0.5
ac3aa0c68b430be59d456e81e644705d	0.54	NA	1	Prevotella_brevis	0.16
abef6239796670ee8b4dbaf7dd5001d5	0.63	NA	0.9	Enterobacter_aerogenes	0.29
be8487df6d308098fcee2b3ead23d81a	0.53	NA	0.78	Christensenella_minuta	0.1
0b057ab5840daa1309ad9bed43851e62	0.38	NA	1	Streptococcus_macedonicus	0.1
86ce0ae7039b9814319ce465fa14b8c2	0.74	NA	1	Veillonella_dispar	0.8
103ab81bb299ca88f90e6860ca15dc87	0.72	NA	1	AMBIGUOUS	0
4ef099d3416d0de751b5a765967c6b22	0.45	NA	0.9	Streptococcus_plurextorum	0.08
3ab646f72941b846133dbc12fc8a6bd1	0.7	NA	1	Streptococcus_pasteurianus	0.13
f530d6cade76612b8beab979fb95dc08	0.62	NA	0.5	Lactobacillus_agilis	0.5
7f77765fa852a348f42293300f38d4a4	0.74	NA	1	Enterobacter_asburiae	0.2
588923595b4f0be9ea65d0c620c9f759	0.73	NA	1	Lactobacillus_ruminis	0.81
05ff9c5f32b19a1428b1ace5a16d81f1	0.71	NA	0.7	AMBIGUOUS	0
f463b32dbc5a45debaaeebc80a0ed0a6	0.67	NA	1	Rothia_dentocariosa	0.89
c8b853f3f80851423bd7a926368cfb12	0.67	NA	1	Terrahaemophilus_aromaticivorans	0.11
e246d38c8e4c0743d562d45516406bff	0.7	XIVa	0.83	AMBIGUOUS	0
5ddbcb38ed09c629a6bc1643f3b305fc	0.72	NA	1	AMBIGUOUS	0
716cf8e0bc3c9eee5a091f686897cdba	0.48	NA	0.84	Prevotella_stercorea	0.63
2569e6106e1d35005ae7d339a0593c2f	0.5	NA	1	Lactobacillus_ruminis	0.35
68c52576f25665882c62145423cde816	0.52	IX	0.34	Megasphaera_elsdenii	0.34
fea581773884c51b4564e2a8710b409b	0.31	NA	1	Orientia_tsutsugamushi	0.27
6d5b2cd7d42aefe3f79a85dfaee10f27	0.46	NA	0.94	Olsenella_uli	0.14
a861342416a17ffc1ca8a34727defabc	0.56	NA	1	Collinsella_aerofaciens	0.9
190b9ad7a5f68f196848893b47ec01dd	0.62	NA	1	Streptococcus_macedonicus	0.56
c52f71be10c24d5299ca8d71b2a70cbc	0.57	I	0.75	Clostridium_tertium	0.31
77237229eaebdf885f2107208b504aa6	0.54	NA	1	Megamonas_funiformis	0.07
0311462ae62c1446a4047d847b3d8413	0.48	NA	0.37	Lactobacillus_ruminis	0.19
fc2a461f3479ae9afab0cea5d8620f7b	0.68	IV	0.98	Faecalibacterium_prausnitzii	0.98
500ce3fe93c360dabd805b98bc941487	0.73	NA	1	AMBIGUOUS	0
56346b464f703ac08f9309384ea7051c	0.78	NA	1	Veillonella_parvula	0.69
9400177a509d274b1b8c0376bb5dd394	0.69	XIVa	0.9	AMBIGUOUS	0
fccc9ccb47b826e7ba1236fae0d98b48	0.41	NA	1	Alloprevotella_rava	0.2
1976df42ead1241e80682263aefc34c4	0.66	XIVa	1	Dorea_formicigenerans	0.9
8e2ecd276c13c4a131249f9a36b201a6	0.5	XVI	0.93	Eubacterium_biforme	0.75
64b0111e69ae963845d576d9629c52c7	0.62	NA	1	Ralstonia_insidiosa	0.11
54037be3fe6912a547dda4b9474e2ce5	0.67	IV	1	Faecalibacterium_prausnitzii	1
fd382954df437d9726d9fc249719a82a	0.62	NA	1	Enterorhabdus_mucosicola	0.33
5617f25755be2b5f4026713639f5ceb2	0.67	XIVa	0.69	Blautia_schinkii	0.45
9a11948da290fa25376d34354fd18a79	0.66	NA	0.9	Catenibacterium_mitsuokai	0.9
dd9c8fb3929e7bab38fcbab32cc6c8b2	0.64	IV	0.92	Faecalibacterium_prausnitzii	0.92
608d04d8a9f945a0cd74107e04fb93a1	0.67	NA	1	Megamonas_funiformis	0.7
5a2e1e3125d1827e314d7036dfba6147	0.7	NA	1	AMBIGUOUS	0
2c8981da6f0cf92b282d0beeba8e5591	0.63	NA	1	Weissella_cibaria	0.34
4de0a951caac1f2955e5469ca8ae1017	0.43	NA	0.85	Prevotella_denticola	0.06
c439f5f668ab6181c961de1b8572cf2e	0.64	NA	1	Streptococcus_thermophilus	0.39
9f52576e1965a56708d19a685dfdb910	0.5	IX	0.69	Megasphaera_elsdenii	0.69
8e6b47b6aec890dfaa0af18da0dd9dd4	0.67	NA	1	Rothia_nasimurium	0.29
00380d27a8147b965b00406d47aaedc4	0.7	NA	0.89	Dialister_succinatiphilus	0.52
6ad94405b045078d7dcd8005868beb31	0.45	NA	1	AMBIGUOUS	0
80e1844ea5ac881ffac6095412aea6e8	0.63	I	0.74	AMBIGUOUS	0
43cb803cf6382bace170456721b4c3fa	0.59	NA	1	Prevotella_copri	1
31ced8ea8456fbc9d46ab83fccfbd7cf	0.41	NA	1	Streptococcus_gallolyticus	0.03
d9c5fde8793c2da30f9fe4e4ddc972a5	0.41	NA	0.38	AMBIGUOUS	0
f941adea1b948a3c13db9a2f6dd26b60	0.61	AMBIGUOUS	0	AMBIGUOUS	0
c979da81b6e348b54b91c8c4e60010da	0.67	XIVa	1	Ruminococcus_gnavus	0.98
1de5f03ed0773c3c9f370bc95a354941	0.35	XIVa	0.26	Butyrivibrio_fibrisolvens	0.25
f10b8f929fa01d4754a0e9737fd23fa4	0.54	NA	0.9	AMBIGUOUS	0
34406012b30df6334e8baae34117ed49	0.67	XI	0.93	Clostridium_glycolicum	0.87
899b6ab7ddfc6bb84627bb7aea3a6943	0.71	NA	0.86	Fusicatenibacter_saccharivorans	0.86
bccfc3cd02c0062a73b5e78ba07c6206	0.69	NA	1	Dialister_succinatiphilus	0.64
3c9c217634e68107ef29396f26ad59b0	0.53	NA	0.8	Bacteroides_vulgatus	0.73
02b5d38cbe34bbd40576ad3a249b6721	0.55	XIVa	0.95	Ruminococcus_torques	0.95
c35dc6d7c055fd935969d45e56c2121b	0.45	IX	0.55	Megasphaera_elsdenii	0.55
c58960347dae80a867e6f398f22d8f9e	0.66	IV	0.95	Faecalibacterium_prausnitzii	0.95
2603a54005ba889ce30e2f9872914d37	0.45	NA	0.91	Prevotella_denticola	0.09
5496dee2171bbafe520565252f382cf3	0.64	XIVa	0.98	Eubacterium_eligens	0.98
fa28e278f559caa16563d7352a4c9516	0.56	NA	1	Collinsella_aerofaciens	1
01aeab317da8496f78441a9ea854aecd	0.49	NA	1	Bradyrhizobium_yuanmingense	0
dca41c84787e7420191ff5814a8ce62f	0.61	NA	1	Lactobacillus_ruminis	0.79
365ee63a96adc032efc509cdd1b112d2	0.97	NA	1	Labrys_wisconsinensis	1
6691f2bb80d01fc6b27d223ff4acbc8a	0.55	NA	1	Pisum_sativum	0.17
4280079c1003fbc7cba196ecf6a26f3b	0.62	NA	1	Turicibacter_sanguinis	0.68
da3328819c2473848dae022a8d08fced	0.74	NA	1	Solobacterium_moorei	1
a7cfdcc3d6671e5f19fe87f935398e15	0.64	NA	1	Prevotella_copri	1
af0e937ea610af9857cb923aa967b97b	0.64	NA	1	Bacteroides_stercoris	0.63
5fb5adb75809f1311e44263ceaea4cff	0.68	NA	1	AMBIGUOUS	0
b01c3a9c50b0c9b13962e1d93d610001	0.67	NA	0.92	Bacteroides_stercoris	0.92
c77ab03448428fd7db10c7467ec6f512	0.62	NA	1	Parabacteroides_distasonis	1
520fe6e6d2e9e9c9e7498dc2826aac8f	0.58	XIVa	0.62	Blautia_schinkii	0.33
d7f646265259aed2f91d9f15d92f0501	0.6	NA	1	Bacteroides_uniformis	1
1773c3ce33095d94c211944f88d89e78	0.69	NA	1	AMBIGUOUS	0
3af8321d055250139671e9bcbce7459d	0.75	NA	1	Streptococcus_thermophilus	0.86
533938046d50b19c2b21076ae2abd4ea	0.7	IV	1	Faecalibacterium_prausnitzii	1
7d1136145bbab0eba57993b62d16ee62	0.69	NA	1	AMBIGUOUS	0
cab328b18cf18070aeaaebe9a47672b7	0.71	NA	1	AMBIGUOUS	0
98a61e44d88291f2aaee5dcfce48ac72	0.66	NA	1	Weissella_cibaria	0.37
0e8eacbde708b589c6c66ad861b0bbc7	0.74	NA	1	Catenibacterium_mitsuokai	1
94bf8c232dfa79666a6e7171cf07e1a8	0.65	IV	0.62	Faecalibacterium_prausnitzii	0.62
975436876e85210e3dacb5d55e33e6f5	0.73	NA	1	Actinobacillus_rossii	0.32
8358df112d2dd03e23ff69957060eefb	0.54	XVI	0.82	Eubacterium_biforme	0.82
94cd20e16c9e90959acb9f4321948532	0.66	NA	1	Neisseria_flavescens	0.33
5c41e78857a8cbb9186d74393e504f96	0.44	NA	0.82	AMBIGUOUS	0
ec1aa4a4221e45273dbe655acac140ce	0.77	NA	1	Bacteroides_uniformis	0.89
3ddabebe2587f07115938e9d45ec8de1	0.08	NA	0.94	Agrobacterium_tumefaciens	0.09
8ddeb39826d70e58dab869e61b17c012	0.71	NA	1	AMBIGUOUS	0
5086eea91528def30358557da6001bdb	0.51	NA	1	Alloprevotella_rava	0.15
e1692eb3069b0add2216995781df534d	0.75	NA	1	Kluyvera_intermedia	0.39
5c098c369038ad819927872e58dedac6	0.66	NA	1	Klebsiella_oxytoca	0.01
24ddb9341e76d6e03397150d196d39bc	0.69	NA	1	Streptococcus_thermophilus	0.7
1d48871112b395e67ae7003c9c227719	0.74	NA	1	Bacteroides_ovatus	0.97
3125499547517c1ba026bcbf0fb275da	0.46	NA	0.9	Veillonella_parvula	0.34
53fab356e7556212057303fbc06b9da8	0.62	NA	1	Prevotella_stercorea	1
740b2fc46fa29fa97c41e760fa98977a	0.82	NA	1	Fusobacterium_mortiferum	1
ca3e2e822ef519ca29d61ac87f60643e	0.68	XVI	1	Eubacterium_biforme	1
0e7a5bfd8e339e777e65f37f2a415a72	0.76	NA	1	Bacteroides_uniformis	0.96
d450fd5761e02d3f8d313c77130a9c98	0.75	NA	1	AMBIGUOUS	0
c58b984385dd1d7732e0d734bafb2127	0.8	NA	1	Bacteroides_caccae	0.96
49931c4d0771f2457b0531ff13f1e70f	0.07	NA	1	Cycas_taitungensis	0
16cb085cd9da8ebbc644bb6ea090d1b7	0.89	NA	1	Haemophilus_parainfluenzae	0.34
edfa98d6888f367114fcd5730d4d19fd	0.54	NA	1	Parabacteroides_merdae	0.59
b9840412fdfa6e17cc15415ef3b37e94	0.76	NA	1	Streptococcus_lutetiensis	0.33
53a6ee138faea8611679f2b5d8c22c00	0.44	NA	1	Alloprevotella_rava	0.37
28c8f9449260d8d6e249f3a3859dbe5f	0.64	NA	1	Dialister_succinatiphilus	0.54
eaf920a9675eff5846b015b48202992f	0.72	IX	0.98	Phascolarctobacterium_faecium	0.88
b9de72408cccb503d8e992c3ba6ae6ff	0.69	NA	1	AMBIGUOUS	0
06af233f400a9f775227714f52fe55cd	0.67	XVI	1	Eubacterium_biforme	1
eae6d0a9c108a1f739a571cfab2cb02e	0.57	XVIII	0.51	Clostridium_cocleatum	0.51
8ac47d59fdbc0d42a4871a64ae7adf84	0.66	NA	1	Oxalophagus_oxalicus	0.5
76834223c9aad2eed1e40f365798eb21	0.73	AMBIGUOUS	0	AMBIGUOUS	0
822afd707c69598e8bde94728238bd2d	0.87	NA	1	Roseimicrobium_gellanilyticum	1
73352319af7e7efe59a09fac0f7a4239	0.6	NA	0.99	AMBIGUOUS	0
ed3b0c369cd57c31a0f851872ba125a1	0.57	NA	1	Streptococcus_thermophilus	0.5
876c2f0f1db43031641dbd8fd0527d17	0.62	NA	0.98	Bacteroides_uniformis	0.87
1b9b78e09276e23ff3957ce62cb9fc09	0.66	NA	1	AMBIGUOUS	0
50aa82e4803657c7b990356ec5d570ae	0.7	NA	1	Streptococcus_thermophilus	0.97
b0289b06ae7cb4158a9bc01ddc3dd6fb	0.59	NA	1	Alloprevotella_rava	0.94
e1ec62db1c9463647c60af93856e8f9f	0.47	NA	1	AMBIGUOUS	0
b2a138ad0effd88ac57c463d4659eac2	0.67	IV	1	Faecalibacterium_prausnitzii	1
427c9b494386615b8849d48a01789957	0.75	NA	1	AMBIGUOUS	0
4b765b128937bff70617ca4243dbfc3a	0.57	XIVa	0.74	Eubacterium_rectale	0.74
ca2b8124f2c1b75a583eeddc28cdd28c	0.66	NA	1	AMBIGUOUS	0
0c5a71c3b4e07c35fee43c205c52a083	0.83	NA	1	Prevotella_stercorea	1
e29fb6cff4e2f2e928da1780792c5090	0.62	XIVa	1	Ruminococcus_obeum	1
2c58bf55b3db5746be322624df0d3706	0.7	NA	1	AMBIGUOUS	0
4950940c25cb5704d502aba1963cf58d	0.68	NA	1	Campylobacter_gracilis	0.9
4ba786b30ff1aeb97efd48c8f9057728	0.72	NA	1	Streptococcus_thermophilus	0.9
140277c0930e54e1ab9d794d8e01974f	0.41	NA	1	Alloprevotella_rava	0.47
58544ded9d4779e6d0d99002effac9c0	0.68	NA	1	Bifidobacterium_gallicum	0.03
2350e58bcf863657dd4ee019a2718a2a	0.64	XI	0.45	Clostridium_bartlettii	0.3
e43eaba70bdfc41621ef033d51b1c50f	0.69	NA	0.17	Roseburia_faecis	0.17
bc1153f46210f57e226a6f5c0c656694	0.63	XIVa	1	Eubacterium_rectale	1
1139c8a2d64e136bb7e189ff63ae8157	0.65	IX	0.89	Megasphaera_elsdenii	0.89
4e1a730671cc67931bc0242e5cb214b4	0.72	IV	1	Faecalibacterium_prausnitzii	1
a802b0ea256966169844e4a56c8cd328	0.72	IV	1	Faecalibacterium_prausnitzii	1
ee97b8dc42a09c6480e27ab9c743ccd7	0.67	NA	1	AMBIGUOUS	0
9b9ef5f50024d8fb9575700f2f9de6ab	0.58	NA	1	Streptococcus_anginosus	0.78
dca27b9873a5070063232f3e2c9259e7	0.61	NA	1	Dialister_succinatiphilus	0.48
4e8ecce4601e3317747f2f87faa9ca8a	0.69	NA	1	Bacteroides_chinchillae	0.71
c7a4f303a268f518d1fcc14937a81d77	0.95	IV	1	Faecalibacterium_prausnitzii	1
01d00b737456d65d34ca0977b923dcaa	0.62	NA	0.7	Tepidibacter_formicigenes	0.35
16878d3899732ae402592d868504dc9f	0.83	NA	1	Aggregatibacter_segnis	1
808228e3f4409fa7afacc1aa68f5761c	0.66	NA	1	Streptococcus_thermophilus	0.49
33e87af3bcd5db98cd27758ea61cc632	0.77	NA	1	Bacteroides_xylanisolvens	0.59
e2af3b7caaf6de4b476195f8ac6561ca	0.5	NA	0.88	Prevotella_copri	0.88
3f08d396b7831002faf3e2e4829658fa	0.66	XIVa	0.9	Clostridium_hathewayi	0.39
83c05e6e2416b9e5105ca7ca800fa5b5	0.71	NA	1	Streptococcus_thermophilus	0.83
0cf330d8bdcabe9e809c7d5aa7ec0717	0.66	NA	1	Slackia_isoflavoniconvertens	0.9
560130a0b112a4e30dec847e23b3b681	0.64	NA	0.9	AMBIGUOUS	0
1bac9124be69e5e754c25d133ec11610	0.7	NA	1	AMBIGUOUS	0
e8a99fe7d14c8104eb6b423d9ffd3c01	0.58	NA	1	Lactobacillus_ruminis	0.59
81ccc3bdc2831a799d8a8eba8ccb633a	0.69	NA	1	Klebsiella_pneumoniae	0.26
02f8a7c9fce60b42e7ee31896ad809f9	0.77	XIVa	0.95	Eubacterium_rectale	0.95
1fb78bac441468aed233fd12bf3cc890	0.68	NA	1	Bacteroides_sartorii	0.4
39987ead12a016bdebc1ff453f02582d	0.69	XIVa	1	Ruminococcus_obeum	1
153a2eb11fca99f54f0238432e948dc5	0.52	IV	0.8	Faecalibacterium_prausnitzii	0.8
8e3e52ecee068b55995b9841ac3102c6	0.69	XIVa	0.74	Eubacterium_rectale	0.69
c0fffe7c9436559ee6577fb9107b9646	0.54	XIVa	0.62	Eubacterium_rectale	0.6
c1904ee14c64d89eb8003231f20de60a	0.67	XIVa	0.88	Eubacterium_rectale	0.88
4e73ff087ed747fb4a7427838ef3d2e6	0.73	NA	1	Haemophilus_parainfluenzae	0.8
19abd8a4a2050ca8cce67ff33846ae13	0.61	NA	0.4	Anaerofilum_pentosovorans	0.35
a1b800113883ea1d43b5588b1ceaadcb	0.68	NA	1	Streptococcus_thermophilus	0.79
0305776c820647bda4ac48b9c9a3d28a	0.65	NA	1	Sutterella_wadsworthensis	0.38
b9f71b917b06c06ee8d8217e68507e2a	0.54	NA	0.63	Eubacterium_rangiferina	0.17
9bf61fb41833a1e3d3b4830e8655bf1b	0.6	NA	1	AMBIGUOUS	0
eabe13183d4f05e2137a25bf52082ddf	0.7	NA	0.93	Streptococcus_thermophilus	0.68
f51fa834016f8278bdee806c96ead7c7	0.82	XIVa	1	Eubacterium_eligens	1
1c0031cfbc39c1471b8290c42079991e	0.81	NA	1	Allisonella_histaminiformans	0.72
e667595151cd33ef4aaebce6b3d92993	0.58	NA	1	Parabacteroides_distasonis	1
3ff318c9a53c74c64cfa5b1f3fdd7415	0.72	NA	1	Dialister_succinatiphilus	0.82
e36362467c383fcec89e477abd6c236d	0.65	I	0.89	AMBIGUOUS	0
3a26f6f55b8d7d1ace7ce6d92290f6e7	0.68	NA	1	Bacteroides_dorei	0.51
1e196be3631458dbf03465e1ef63d561	0.67	NA	1	Prevotella_copri	0.9
4108b7ee1d6ae2fb2cdf181f5115d8aa	0.67	NA	1	Prevotella_copri	0.8
e6ac93faf151c699f8b82f47b3e307bd	0.77	NA	1	AMBIGUOUS	0
01787e97119bb38b6e5b2acb2dc73b06	0.73	NA	1	Parabacteroides_merdae	0.87
9578e9f376dc8b8df66bb68abe7b0d89	0.63	NA	1	Prevotella_copri	0.77
90b24d3f584e53f1a3ac36aa3096f3ca	0.75	NA	1	Catenibacterium_mitsuokai	0.8
b395cdc83721971e9e06004fa0d459e9	0.57	NA	1	Parabacteroides_merdae	0.79
6471751879d005273299ca6c31d5f162	0.69	NA	1	Bacteroides_vulgatus	0.88
7ee633211e0129399e03cc8b8c4d0f55	0.63	NA	1	Prevotella_copri	1
6341e4a63e8d4cbb09f29742626dddaf	0.5	XVI	0.55	Eubacterium_biforme	0.5
f465e88d4199eb2a074be581c310bb51	0.66	NA	1	Odoribacter_splanchnicus	1
0f4ca0cf33f2418e7d439b5f582d7a7e	0.66	NA	1	Odoribacter_splanchnicus	1
ae0d107a76a46312aa9011719a11d691	0.7	XIVa	1	Ruminococcus_obeum	0.58
db48ee0f2418a8592992f9295107cd11	0.83	NA	1	Veillonella_dispar	0.8
af6011025ec1d45769667107e5e3c194	0.7	XIVa	0.9	Ruminococcus_obeum	0.48
47c2a5b457e14b4548885777bdfc7da3	0.63	NA	0.76	Streptococcus_anginosus	0.47
cb890ddf415a21e1fb38280a7a6e68f7	0.68	NA	0.77	Veillonella_dispar	0.6
8f2a5bea2f0bf1008da526084ce39476	0.74	NA	1	Atopobium_parvulum	0.95
611970be04229b5c5fdc8b078f7b0bcd	0.67	NA	1	Streptococcus_uberis	0.06
3cfba6b7384fcb0c06b7e2932c3953c6	0.62	NA	0.75	Streptococcus_intermedius	0.46
54b050dafe6aa1aa9b398e051dbe4959	0.79	NA	1	AMBIGUOUS	0
c051a27bdee90bbdf463388df075b47d	0.63	IV	0.53	Faecalibacterium_prausnitzii	0.53
736ef99f0fa655f118a4efce861e6830	0.64	XIVa	0.43	Eubacterium_eligens	0.43
5742b47d9856d99b2814bd87f03a5d87	0.59	NA	1	AMBIGUOUS	0
59740f7f5c193a761f01872c6a56ff86	0.62	NA	0.9	Streptococcus_anginosus	0.63
adb2fbd6f46139ae56d7629ffbf78725	0.64	XIVa	0.51	Eubacterium_eligens	0.51
71a16b317372540850bc03f676648b1d	0.63	NA	1	Dialister_succinatiphilus	0.36
01ebc1ef35d8e91491c18eaf5c6ac6b9	0.69	XIVa	0.97	Blautia_wexlerae	0.45
8921ea2cbe556079b92f2d3676f12964	0.75	NA	1	Streptococcus_uberis	0.3
cb330bb77c4e673ec4ca6d013d89c892	0.71	NA	1	AMBIGUOUS	0
523e85152905830b17a2a691e79d54e9	0.69	XIVa	1	Blautia_wexlerae	0.52
e6acce234af198f1bfe4b44c976d3088	0.49	NA	1	Ectothiorhodosinus_mongolicus	0.28
52cac085a4ee9e18d82b7d08ada0f374	0.58	NA	0.4	Bacteroides_vulgatus	0.34
4afa8ed2e130840bf9793fd8a368f22c	0.48	NA	0.49	Parabacteroides_distasonis	0.48
4682120eaa3d660814e4113bb90b21d0	0.57	XVIII	0.8	Clostridium_ramosum	0.8
bf1f226c6bedcf35f918e8351a33951f	0.72	IX	0.68	Megasphaera_elsdenii	0.68
12fd602de8c51f328b8d19c66818a80a	0.54	NA	0.55	Enterococcus_saccharolyticus	0
e118d79fa2e63b33a42f9d0804c7a90a	0.49	NA	0.7	Parabacteroides_distasonis	0.6
1d232bb179755fa3dffd20d09a565264	0.76	XIVa	1	Dorea_formicigenerans	1
1f3a26f5b120143484554322d5776c5d	0.68	XIVa	0.99	Blautia_luti	0.78
203e81d0b45735b58a8ac868c05ae23a	0.68	XIVa	1	Blautia_luti	0.92
0636830356b1e00dcadaf866a83d56b0	0.93	NA	1	Sporosarcina_globispora	0.46
c445d5a299e0b9a4eac53b889112027f	0.47	NA	1	AMBIGUOUS	0
b8df3600e7de3156e7838acfbe0a7fd3	0.57	XVIII	0.86	Clostridium_ramosum	0.86
ac89909d239cd7dfb407e1cd73d3f627	0.57	NA	1	Bifidobacterium_longum	0.5
bab3abe7300d411e64760ec8a35b1bcb	0.68	NA	1	Streptococcus_lutetiensis	0.18
4c6867adebbfcb0736311159529d0977	0.64	IV	1	Ruminococcus_bromii	1
5b26cad7ff778d8af519c1e621a69d25	0.88	NA	1	AMBIGUOUS	0
eed38393cc4f13cf213076c4985042ec	0.6	NA	1	AMBIGUOUS	0
7b9a7c37c1edea9a0bdd61d7cae4b712	1	NA	1	Comamonas_kerstersii	0.87
2c0ad79168fd3e09a99422c8d95aaac2	0.66	NA	1	Parabacteroides_merdae	1
74d15cece3167d17bbec99433774793b	0.57	NA	0.62	Lactobacillus_ruminis	0.43
89fbff1d0245f655707a98fabe2a3c5e	0.57	NA	0.8	Lactobacillus_ruminis	0.7
80e5e4a6a148ad55a994580a2df7970e	0.56	NA	1	Bacteroides_vulgatus	0.46
c6bfbdd6ccc966ba9ef4eee803390d06	0.62	NA	1	Bacteroides_vulgatus	0.67
ef19994c11e99a68e4557b891aa83b6e	0.56	NA	1	Catenibacterium_mitsuokai	0.9
75f8b1604392c5627b3a8769da4f84df	0.66	NA	1	Parabacteroides_merdae	1
ccf9177f7233fccf5dbdf9374f65e170	0.62	NA	1	Bacteroides_vulgatus	0.52
57bad6c5e2abf1f761bd8091995b1ded	0.53	XVI	1	Eubacterium_biforme	1
8f5781ff897d9abfb54f3a1aed29a209	0.63	IV	0.4	Faecalibacterium_prausnitzii	0.4
8d191e4309be2029618ed3dcde6517cc	0.56	NA	1	Parabacteroides_merdae	1
22103ac259047e453907be08fd234eed	0.52	NA	0.9	Ralstonia_insidiosa	0.44
fc100f90cc471297bb886392f8e2b2ea	0.59	IV	0.5	Faecalibacterium_prausnitzii	0.5
b532c85d7a71179890933da67dfcec47	0.59	NA	1	Bacteroides_stercoris	0.49
dcce5ab95d8f76671ee112fdd3fe1cde	0.58	NA	0.9	Lactobacillus_ruminis	0.9
0228d40c860f2ecd42330489be9fc0e6	0.61	NA	1	AMBIGUOUS	0
e1cceac64cffac89477c435dde49b5b1	0.57	NA	0.5	Lactobacillus_ruminis	0.5
403c5258a2555edd9854a7e6371f6468	0.62	NA	1	Bacteroides_vulgatus	0.49
086669f29c65092a6c083d3961a013bc	0.74	XIVa	1	Coprococcus_eutactus	1
24f679e900bb81f4a1530e7eaf9492f5	0.8	NA	1	Intestinimonas_butyriciproducens	1
32466580b454ef28d7a58ffcad260e09	0.52	NA	0.88	Ralstonia_insidiosa	0.58
fd10935cd45a279c4d1c6dc70162819d	0.6	NA	1	Bacteroides_vulgatus	0.48
a9ca196c7624b9625db2841a5fb64abe	0.44	NA	0.65	Bifidobacterium_adolescentis	0.27
4361aa112bdf8836077ee5dda3450208	0.82	XIVa	0.4	Lachnospira_pectinoschiza	0.4
abacbcee48811828ebe81e12c7aa1f28	0.87	NA	1	Prevotella_copri	1
d02c044cca5443358a08682526cca5a3	0.67	NA	0.9	Roseburia_inulinivorans	0.9
97acf3f7d00e1043a62c2bfcb491a9eb	0.87	NA	1	Prevotella_copri	1
eb796ff6736a408dceb4796c864b9072	0.5	NA	0.78	Butyricicoccus_pullicaecorum	0.1
